site_id,id,bearing,sv1,sv2,sv3,sv4
6,4503,328.0,(0.640128716862+1.38777878078e-17j),(-0.367544766648+0.386335307757j),(0.300740947479-0.0151427231365j),(-0.154883607905-0.437295951029j)
6,4504,329.0,(0.638348062035+1.2490009027e-16j),(-0.356873495755+0.398829748747j),(0.304755543631-0.00730132205773j),(-0.135550707004-0.441344136011j)
6,4505,330.0,(0.636393738336-2.77555756156e-17j),(-0.345998775134+0.410708906849j),(0.308863778272+0.00117260873719j),(-0.115870475491-0.444726742637j)
6,4506,331.0,(0.63425943996+1.11022302463e-16j),(-0.334805162002+0.422082838137j),(0.313022294047+0.0102067872256j),(-0.095943172573-0.447408444968j)
6,4507,332.0,(0.6319388863-8.32667268469e-17j),(-0.323464615556+0.432821822819j),(0.317190034296+0.0198311727115j),(-0.0757133894786-0.449392751992j)
6,4508,333.0,(0.629425582156+6.93889390391e-17j),(-0.311932138086+0.442975232328j),(0.321317452187+0.0300767466604j),(-0.0552016771584-0.450663932848j)
6,4509,334.0,(0.62671543528-2.77555756156e-17j),(-0.300390109799+0.452428168096j),(0.32535647696+0.0409149167485j),(-0.034349614927-0.451211185891j)
6,4510,335.0,(0.623802755901+0j),(-0.288715489452+0.461285264177j),(0.329261449367+0.0523122047347j),(-0.0134118543043-0.450998720946j)
6,4511,336.0,(0.620686009244+1.11022302463e-16j),(-0.277015246026+0.469487561172j),(0.332965256129+0.0643451833427j),(0.00782910434196-0.450028223581j)
6,4512,337.0,(0.617362285232+9.71445146547e-17j),(-0.265403918642+0.47698852268j),(0.336399263092+0.0770304905098j),(0.0292769583266-0.448275826928j)
6,4513,338.0,(0.613830925544+1.11022302463e-16j),(-0.253828626671+0.483837414837j),(0.339525031233+0.0902614759972j),(0.0508367541886-0.445729988528j)
6,4514,339.0,(0.610093055126-2.77555756156e-17j),(-0.242405777781+0.48999297518j),(0.342276438623+0.104040740758j),(0.0724950295172-0.442379499731j)
6,4515,340.0,(0.60615073467+6.93889390391e-17j),(-0.231079735603+0.4955023698j),(0.344568989981+0.118426209128j),(0.0941607848056-0.438226008945j)
6,4516,341.0,(0.602007847643-4.16333634234e-17j),(-0.220139913498+0.500253373631j),(0.346323860031+0.133409913079j),(0.116124840213-0.433183716895j)
6,4517,342.0,(0.597669290053-4.16333634234e-17j),(-0.209443084875+0.504340505372j),(0.347490129609+0.148916837328j),(0.137916844793-0.427339441046j)
6,4518,343.0,(0.593141522021-1.17961196366e-16j),(-0.199016967672+0.507774260208j),(0.347994227901+0.164923818994j),(0.159823351717-0.420591642363j)
6,4519,344.0,(0.588434338078-9.71445146547e-17j),(-0.188975672239+0.510533168238j),(0.347732511405+0.181462101266j),(0.181677863905-0.412959888227j)
6,4520,345.0,(0.583557032489-7.6327832943e-17j),(-0.179344091679+0.512636071229j),(0.346624702511+0.198494177712j),(0.203460854907-0.404420823687j)
6,4521,346.0,(0.578520931589-8.32667268469e-17j),(-0.170234177714+0.51407172846j),(0.34459168131+0.215973411785j),(0.225082980007-0.394985854347j)
6,4522,347.0,(0.573339039713+4.85722573274e-17j),(-0.161576422284+0.514891793728j),(0.341556135885+0.233846779686j),(0.246588001505-0.384592372829j)
6,4523,348.0,(0.568025384528+3.46944695195e-18j),(-0.153388893287+0.515116288365j),(0.337488138635+0.251992002399j),(0.267814324436-0.373298130244j)
6,4524,349.0,(0.562597762697+2.42861286637e-17j),(-0.145865006121+0.514713254332j),(0.332186333558+0.270515022266j),(0.288922932748-0.360936039585j)
6,4525,350.0,(0.557071881324-2.51534904017e-17j),(-0.138837037859+0.51375933016j),(0.32566619907+0.289216706447j),(0.309559854892-0.347727574928j)
6,4526,351.0,(0.551467100678+4.33680868994e-17j),(-0.132402901498+0.512251179995j),(0.317815321584+0.308065741211j),(0.329932635644-0.33344506824j)
6,4527,352.0,(0.545802521142+9.19403442268e-17j),(-0.126569433074+0.510210998622j),(0.308571584753+0.326962489904j),(0.349871172965-0.3181725837j)
6,4528,353.0,(0.540099412645+2.77555756156e-17j),(-0.121337845432+0.507662282629j),(0.297819634021+0.345850308859j),(0.369323770402-0.301893591506j)
6,4529,354.0,(0.534378649905-8.32667268469e-17j),(-0.116796613508+0.504606465466j),(0.285503954142+0.364608453564j),(0.388232568344-0.284594387233j)
6,4530,355.0,(0.52866292272+4.16333634234e-17j),(-0.112853417835+0.501086181393j),(0.271578609879+0.383104590036j),(0.406581470172-0.266194851383j)
6,4531,356.0,(0.52297579434-7.6327832943e-17j),(-0.109501508639+0.497121263705j),(0.256010342424+0.401199799087j),(0.42416195017-0.246901302397j)
6,4532,357.0,(0.517340335501-5.55111512313e-17j),(-0.106904194842+0.492694745942j),(0.238629945294+0.418829468522j),(0.441079856247-0.226425580776j)
6,4533,358.0,(0.511781333609-6.93889390391e-17j),(-0.104705098384+0.487899252062j),(0.219714140636+0.435668817029j),(0.457128767975-0.204994381733j)
6,4534,359.0,(0.506322318681-5.55111512313e-17j),(-0.10314837497+0.482698790497j),(0.19889300152+0.451751351467j),(0.472269011847-0.182549365497j)
8,4535,0.0,(0.277729981505+1.38777878078e-17j),(-0.457238362767+0.194995323057j),(-0.339657174583-0.555071596784j),(-0.151146489755+0.479019024471j)
8,4536,1.0,(0.278060390597-2.77555756156e-17j),(-0.460973651212+0.178859703737j),(-0.34142064484-0.553820310481j),(-0.133330047437+0.486963062126j)
8,4537,2.0,(0.278614689294+1.38777878078e-17j),(-0.463853913009+0.163498489272j),(-0.344187867986-0.551820541501j),(-0.114258201026+0.494424424264j)
8,4538,3.0,(0.279394406168+1.38777878078e-17j),(-0.465938408705+0.149026522304j),(-0.34804240067-0.548996279194j),(-0.0938349572702+0.501294159458j)
8,4539,4.0,(0.280406002888+2.77555756156e-17j),(-0.467388007581+0.135226955351j),(-0.352960798655-0.545319366585j),(-0.0722343622197+0.507407385062j)
8,4540,5.0,(0.281655754524-2.77555756156e-17j),(-0.468223671743+0.122281180294j),(-0.358914719164-0.540761388555j),(-0.0492928080996+0.512651447081j)
8,4541,6.0,(0.283150926547-1.38777878078e-17j),(-0.468560733831+0.110041544731j),(-0.365684128127-0.535407876449j),(-0.0252986654103+0.516856606556j)
8,4542,7.0,(0.28489741662-2.77555756156e-17j),(-0.468442410735+0.0985997209102j),(-0.373415102832-0.529095085136j),(-0.000112417114141+0.519896916791j)
8,4543,8.0,(0.286905270454+1.38777878078e-17j),(-0.467947147644+0.0878816241969j),(-0.38197148827-0.521839257046j),(0.0260382666712+0.521623651256j)
8,4544,9.0,(0.289181175272-4.16333634234e-17j),(-0.467159319494+0.0777271109195j),(-0.391028287685-0.513797039831j),(0.0530853414891+0.521906448433j)
8,4545,10.0,(0.29173392153+0j),(-0.466097853241+0.068299173215j),(-0.400802312785-0.504724321633j),(0.0809465436949+0.52061296128j)
8,4546,11.0,(0.294571175302+2.77555756156e-17j),(-0.464836365236+0.0594348196354j),(-0.411141427722-0.494641353166j),(0.109437294468+0.517627873263j)
8,4547,12.0,(0.29769846058+0j),(-0.463425447308+0.0510514501616j),(-0.421808196059-0.483646032927j),(0.138269151799+0.512886179405j)
8,4548,13.0,(0.301121934695+0j),(-0.461911340795+0.0430649977266j),(-0.432654527065-0.471778374198j),(0.167413003283+0.506277603536j)
8,4549,14.0,(0.304842993486+0j),(-0.460326344547+0.0354724833754j),(-0.443699108811-0.458932837291j),(0.196648020756+0.497748346447j)
8,4550,15.0,(0.308866004183-2.77555756156e-17j),(-0.458703367377+0.0282677106301j),(-0.454865121742-0.445078320317j),(0.225747562915+0.487273020387j)
8,4551,16.0,(0.313188657323+0j),(-0.457080802274+0.0213670116156j),(-0.465924768848-0.430347704713j),(0.254567057895+0.474809468932j)
8,4552,17.0,(0.317809366237-2.77555756156e-17j),(-0.455489571047+0.0146837855158j),(-0.476807987799-0.414729910651j),(0.282789668458+0.460428160779j)
8,4553,18.0,(0.322722041034+0j),(-0.453957881032+0.00821265970512j),(-0.487444064323-0.398214574858j),(0.310348744074+0.44408599649j)
8,4554,19.0,(0.327918995351+0j),(-0.452513238512+0.0017886558797j),(-0.497693092368-0.380885576817j),(0.336864375651+0.425966967931j)
8,4555,20.0,(0.333391164855+0j),(-0.45117627309-0.00443787470303j),(-0.507424125895-0.362836925807j),(0.362278235267+0.406072910999j)
8,4556,21.0,(0.339125587959+0j),(-0.449970715571-0.0106325924743j),(-0.516640969573-0.343995974729j),(0.38645076511+0.384463031735j)
8,4557,22.0,(0.345106013679-2.77555756156e-17j),(-0.448919405806-0.0167249630234j),(-0.52527609443-0.324378198785j),(0.40918492661+0.361282419492j)
8,4558,23.0,(0.351318062278+0j),(-0.448039746056-0.0228031621513j),(-0.533156064106-0.304192400399j),(0.430302505136+0.336700712485j)
8,4559,24.0,(0.357739620637+0j),(-0.447349071726-0.0288783502395j),(-0.540237223856-0.283473592902j),(0.449650660369+0.310914715729j)
8,4560,25.0,(0.364352241471-2.77555756156e-17j),(-0.446874535429-0.0348057164285j),(-0.54652325676-0.262166059895j),(0.467251412108+0.283895333824j)
8,4561,26.0,(0.371131271836+0j),(-0.446609028053-0.0409082773827j),(-0.551964522021-0.240309415241j),(0.482876445565+0.256018276032j)
8,4562,27.0,(0.378055041781-2.77555756156e-17j),(-0.446597022565-0.0468097573913j),(-0.556475202684-0.218045704085j),(0.496525404709+0.227350552318j)
8,4563,28.0,(0.385097193867+0j),(-0.44682145751-0.0528338763366j),(-0.560022988402-0.195425478396j),(0.508155185023+0.19804232044j)
8,4564,29.0,(0.39223257601-2.77555756156e-17j),(-0.447314219859-0.0587597160438j),(-0.56261154755-0.172404224984j),(0.517734995506+0.168245044495j)
8,4565,30.0,(0.399435380227+0j),(-0.448084381316-0.0645980598111j),(-0.5642046278-0.149036734185j),(0.525247582208+0.138112353283j)
8,4566,31.0,(0.406679162764+0j),(-0.449150646005-0.0702842102871j),(-0.564770576888-0.125382071162j),(0.530668276914+0.10789159903j)
8,4567,32.0,(0.413938292901+0j),(-0.450506011845-0.0759030237613j),(-0.564283208464-0.101499335488j),(0.534033756993+0.0776430671611j)
8,4568,33.0,(0.421186672382+0j),(-0.452163955023-0.0813865111356j),(-0.562706635307-0.0775504999967j),(0.535355977638+0.0476121867788j)
8,4569,34.0,(0.428399506856+2.77555756156e-17j),(-0.454122720057-0.0867400764732j),(-0.560066711825-0.0533059180316j),(0.534684614866+0.0178520817122j)
8,4570,35.0,(0.43555111813+0j),(-0.456428880383-0.0917302964016j),(-0.556315077695-0.0290278364927j),(0.532064121424-0.0114953512832j)
8,4571,36.0,(0.442618435609-2.77555756156e-17j),(-0.459032069623-0.0965956347574j),(-0.551447187783-0.00468638633067j),(0.527549235651-0.0402939659947j)
8,4572,37.0,(0.449578572356+0j),(-0.461959986045-0.101176093937j),(-0.545448729667+0.0196488012285j),(0.521205291945-0.0684114621408j)
8,4573,38.0,(0.456408775711+2.77555756156e-17j),(-0.465224257754-0.105385852814j),(-0.538304029735+0.0440016716809j),(0.513091858374-0.0958155040074j)
8,4574,39.0,(0.463089443025-2.77555756156e-17j),(-0.468818324872-0.109214791271j),(-0.529996008906+0.0682991362968j),(0.503301382228-0.122298211612j)
8,4575,40.0,(0.469599902311+0j),(-0.472714648154-0.112734432235j),(-0.520513746733+0.0924658062271j),(0.491901798414-0.147837328904j)
8,4576,41.0,(0.475922865825+0j),(-0.476959863344-0.11568449272j),(-0.509851579982+0.116426147643j),(0.478981378722-0.172328088423j)
8,4577,42.0,(0.482039805922+0j),(-0.48150391694-0.118211510388j),(-0.497958512895+0.140279514441j),(0.464637265803-0.195675319804j)
8,4578,43.0,(0.487936083649+0j),(-0.486310111667-0.120382234332j),(-0.484927358665+0.163601926176j),(0.448971043931-0.217793111696j)
8,4579,44.0,(0.49359670745+0j),(-0.491445231307-0.121835442379j),(-0.470626445941+0.186743242917j),(0.43201090061-0.238755714821j)
8,4580,45.0,(0.499007853435+0j),(-0.49685115676-0.122715367649j),(-0.455104478875+0.209450042636j),(0.413893771963-0.25840581893j)
8,4581,46.0,(0.504159319614+0j),(-0.502528154478-0.122908407743j),(-0.438322350241+0.231718580385j),(0.394778133317-0.276609110386j)
8,4582,47.0,(0.509038437863-3.46944695195e-18j),(-0.508390195843-0.122650276133j),(-0.42036525268+0.25331140408j),(0.374685717322-0.293450485517j)
8,4583,48.0,(0.513637279703+1.73472347598e-18j),(-0.514497283141-0.121560813994j),(-0.401206074968+0.274229604891j),(0.353723938485-0.308874478701j)
8,4584,49.0,(0.517947037753+0j),(-0.520779814365-0.119787004404j),(-0.380753869646+0.294525012719j),(0.332006429561-0.322836743527j)
8,4585,50.0,(0.521961555996+0j),(-0.527207896295-0.11729965739j),(-0.359167504424+0.313908412983j),(0.309647964618-0.335301518866j)
8,4586,51.0,(0.525675835951+0j),(-0.533769178027-0.113977439315j),(-0.336357931089+0.332425890815j),(0.286706492299-0.346295076481j)
8,4587,52.0,(0.529085815092+0j),(-0.54040855043-0.109884310766j),(-0.312397594933+0.349926992781j),(0.263355796983-0.355745419839j)
8,4588,53.0,(0.532188286613+0j),(-0.547088514288-0.104991611555j),(-0.28730833535+0.36632729978j),(0.239649726758-0.363693256701j)
8,4589,54.0,(0.534982555038+0j),(-0.553769510894-0.0992752305229j),(-0.261248524197+0.381445270443j),(0.215701887482-0.370133534297j)
8,4590,55.0,(0.537469015966+1.38777878078e-17j),(-0.560392258256-0.0928081588813j),(-0.234054944947+0.395340725404j),(0.191622536653-0.375072015004j)
8,4591,56.0,(0.539648496233-1.38777878078e-17j),(-0.566946993418-0.0853742415076j),(-0.205964156716+0.407793700139j),(0.167520483309-0.378525822107j)
8,4592,57.0,(0.541525084612+0j),(-0.57335368805-0.0771493142315j),(-0.176952982239+0.418764629714j),(0.143433549314-0.380545343366j)
8,4593,58.0,(0.543102241521+0j),(-0.579567475354-0.0681201268287j),(-0.147217301497+0.428111653954j),(0.119529083471-0.381131763543j)
8,4594,59.0,(0.544385819589+0j),(-0.585551749998-0.0581731751242j),(-0.116668585163+0.435810918581j),(0.0958343072659-0.380344816232j)
8,4595,60.0,(0.545382849704+2.77555756156e-17j),(-0.591244530497-0.047400108674j),(-0.0855193294172+0.441732133398j),(0.0725051532204-0.378210062638j)
8,4596,61.0,(0.546100495477-2.77555756156e-17j),(-0.596596396416-0.0357955312287j),(-0.0538450427005+0.445803505289j),(0.0496227811616-0.374784196846j)
8,4597,62.0,(0.546548277231+0j),(-0.601550473082-0.0234622453999j),(-0.0219618798333+0.447940606478j),(0.0272602055779-0.370128764252j)
8,4598,63.0,(0.546736172833+0j),(-0.606061419473-0.0104052374918j),(0.0103494357062+0.448108443896j),(0.00548306394823-0.364310982369j)
8,4599,64.0,(0.546675110854+0j),(-0.610082539904+0.0035819572063j),(0.0426781078787+0.446244025388j),(-0.0157148364281-0.357394292189j)
8,4600,65.0,(0.546376807445+2.77555756156e-17j),(-0.613561894869+0.0181715799543j),(0.0749939555777+0.442307025579j),(-0.036099055529-0.349458494063j)
8,4601,66.0,(0.545854642555+0j),(-0.616455114695+0.0334556840202j),(0.107179997978+0.436257728104j),(-0.0557572154957-0.340572009416j)
8,4602,67.0,(0.545120185487+2.77555756156e-17j),(-0.618724402975+0.0493075575819j),(0.139035406345+0.428083931813j),(-0.0746001097109-0.330818663379j)
8,4603,68.0,(0.544188137316-2.77555756156e-17j),(-0.620321023575+0.0658156970678j),(0.170430475171+0.417771680782j),(-0.0925531603915-0.320286717341j)
8,4604,69.0,(0.54307040552+0j),(-0.621215263934+0.0828482508805j),(0.201085411349+0.405383876913j),(-0.10955716373-0.309076196734j)
8,4605,70.0,(0.541782904148+0j),(-0.621387623021+0.100269563821j),(0.231006031138+0.390872637964j),(-0.125619102325-0.297269838531j)
8,4606,71.0,(0.540337013192+5.55111512313e-17j),(-0.620773601049+0.118266192374j),(0.259978405419+0.374296128226j),(-0.140800716867-0.284917446636j)
8,4607,72.0,(0.538747082362+5.55111512313e-17j),(-0.619376935352+0.136591541218j),(0.287797014992+0.355741882766j),(-0.154971002719-0.272160106173j)
8,4608,73.0,(0.537026031547+0j),(-0.617148903316+0.15531973902j),(0.314383871902+0.335217278485j),(-0.168210339336-0.259043413891j)
8,4609,74.0,(0.535185818626+0j),(-0.614119338479+0.174200133207j),(0.339539021303+0.312844839454j),(-0.180461276478-0.245688783564j)
8,4610,75.0,(0.533239276039-5.55111512313e-17j),(-0.610210654241+0.193410784605j),(0.363179586071+0.28864730909j),(-0.191771153156-0.232159954281j)
8,4611,76.0,(0.531197318672+0j),(-0.605432446114+0.212807877254j),(0.385119325292+0.262778425794j),(-0.202145716829-0.218544006093j)
8,4612,77.0,(0.52907006776+0j),(-0.599848288797+0.232140845778j),(0.405194145413+0.235421003213j),(-0.211602763659-0.204930348487j)
8,4613,78.0,(0.526868293209+5.55111512313e-17j),(-0.593375192917+0.251585005939j),(0.423374762163+0.206557005742j),(-0.220233495803-0.191326653391j)
8,4614,79.0,(0.524599270298+0j),(-0.586000326845+0.271098020736j),(0.439507779389+0.176386636168j),(-0.22802582181-0.177848184471j)
8,4615,80.0,(0.522273132452-2.77555756156e-17j),(-0.577708939858+0.29063862244j),(0.453520590811+0.144971675059j),(-0.235012603301-0.164571293073j)
8,4616,81.0,(0.519896928945+0j),(-0.568651506917+0.309864344222j),(0.46527083062+0.112619941897j),(-0.241257862125-0.151529475547j)
8,4617,82.0,(0.517475385127-2.77555756156e-17j),(-0.558676949422+0.329038815207j),(0.474726142882+0.0793309026782j),(-0.246824833675-0.138751391653j)
8,4618,83.0,(0.515015812499+2.77555756156e-17j),(-0.547835641375+0.348021213468j),(0.481798402389+0.0453474728034j),(-0.251728508875-0.126343665753j)
8,4619,84.0,(0.512523226304-5.55111512313e-17j),(-0.536128484666+0.3667707525j),(0.48643821672+0.0107582711282j),(-0.256079222431-0.114240790854j)
8,4620,85.0,(0.510000817168+2.77555756156e-17j),(-0.523627462715+0.385155432942j),(0.488592760136-0.0241789122786j),(-0.259877803363-0.102590260343j)
8,4621,86.0,(0.507454872684+5.55111512313e-17j),(-0.510203164404+0.40331616571j),(0.488239407281-0.0592831323915j),(-0.263225226918-0.0913160719942j)
8,4622,87.0,(0.504886051921+2.77555756156e-17j),(-0.496000430273+0.421032737674j),(0.485350601005-0.0944578998076j),(-0.266147319495-0.0805182286477j)
8,4623,88.0,(0.502299200846-2.77555756156e-17j),(-0.481034082999+0.438266682279j),(0.479911702614-0.129517775209j),(-0.268722325512-0.070158779908j)
8,4624,89.0,(0.499696633097+0j),(-0.465162178856+0.455145842973j),(0.471921529825-0.164276580242j),(-0.271005538405-0.0602408240645j)
8,4625,90.0,(0.497081579221+2.77555756156e-17j),(-0.44855032115+0.471459524454j),(0.461393512614-0.198545998923j),(-0.273041919496-0.0508139038532j)
8,4626,91.0,(0.494456773371+2.77555756156e-17j),(-0.43104839699+0.487321528846j),(0.448354844606-0.232137585805j),(-0.274895911129-0.0418308362739j)
8,4627,92.0,(0.491825384266-1.38777878078e-17j),(-0.412836415268+0.502530887329j),(0.432847204342-0.264865523434j),(-0.276618742648-0.0332898829359j)
8,4628,93.0,(0.489190663296-1.38777878078e-17j),(-0.393938804155+0.517051879229j),(0.414924987497-0.296543568911j),(-0.278252344436-0.025236224239j)
8,4629,94.0,(0.486557169389-6.93889390391e-18j),(-0.374101148801+0.531039421724j),(0.394602788689-0.327060692625j),(-0.27985810683-0.0175204593807j)
8,4630,95.0,(0.483927777499+2.08166817117e-17j),(-0.353522510585+0.544301836755j),(0.371947578166-0.356225049963j),(-0.281469770132-0.0102338926166j)
8,4631,96.0,(0.481308947408+3.46944695195e-17j),(-0.332223072171+0.556789283342j),(0.347109287896-0.383791501298j),(-0.283132012098-0.0032727556772j)
8,4632,97.0,(0.478706796629+1.99493199737e-17j),(-0.310133847172+0.568504569003j),(0.320130288477-0.409645474925j),(-0.284878065311+0.00332052724846j)
8,4633,98.0,(0.476127832477+4.33680868994e-17j),(-0.287277451381+0.579387688835j),(0.291196304294-0.433559612103j),(-0.286744572425+0.00960127068299j)
8,4634,99.0,(0.473581390642-4.16333634234e-17j),(-0.263786350093+0.589327821686j),(0.260289996564-0.455470648983j),(-0.288755909948+0.0156772638509j)
8,4635,100.0,(0.47107535051-3.46944695195e-17j),(-0.239595036178+0.59831710106j),(0.227709593307-0.475119500236j),(-0.290943847317+0.0214559707268j)
8,4636,101.0,(0.468620682675-1.38777878078e-17j),(-0.214637027845+0.606331830048j),(0.193534554365-0.492401779917j),(-0.293327064763+0.0270446001377j)
8,4637,102.0,(0.466228909202+4.16333634234e-17j),(-0.189058274329+0.613263897793j),(0.158026241201-0.507147215763j),(-0.295918994836+0.0325011065467j)
8,4638,103.0,(0.463914518833-4.16333634234e-17j),(-0.162908865936+0.619052078222j),(0.121193967976-0.519284264769j),(-0.298729190329+0.0378852266662j)
8,4639,104.0,(0.461691066148+0j),(-0.136135555841+0.62366285663j),(0.0833243276569-0.528659547231j),(-0.301765925057+0.0432039020435j)
8,4640,105.0,(0.459573544394-2.77555756156e-17j),(-0.108797245926+0.627024839598j),(0.0447216797775-0.535160658043j),(-0.305039916858+0.0484650148395j)
8,4641,106.0,(0.457579948198+5.55111512313e-17j),(-0.0810700258947+0.629056983174j),(0.00551821079655-0.538718821003j),(-0.308545987545+0.0537262379669j)
8,4642,107.0,(0.455726192894+0j),(-0.052918496695+0.629719293594j),(-0.0339573564416-0.539268936402j),(-0.312275588456+0.0590487097468j)
8,4643,108.0,(0.454032163542-5.55111512313e-17j),(-0.0244211039483+0.628951646118j),(-0.0735569006356-0.536766334261j),(-0.316223392127+0.0644382032757j)
8,4644,109.0,(0.452516773522+2.77555756156e-17j),(0.00444508578037+0.626699671318j),(-0.112938972615-0.531197000948j),(-0.320358016156+0.0700114918906j)
8,4645,110.0,(0.451198098545+2.77555756156e-17j),(0.0332606007899+0.622915412158j),(-0.151760720149-0.522598710882j),(-0.324691609896+0.0756639099344j)
8,4646,111.0,(0.450096319574-1.11022302463e-16j),(0.0622547946143+0.617556040064j),(-0.189952355351-0.510954126436j),(-0.329183741214+0.0815121397623j)
8,4647,112.0,(0.449230850785+8.32667268469e-17j),(0.0912142759924+0.610586723637j),(-0.227082317606-0.496377791435j),(-0.333828586259+0.0875022038201j)
8,4648,113.0,(0.448619658786-5.55111512313e-17j),(0.119924833848+0.60200202606j),(-0.262910454088-0.478963160217j),(-0.338593605557+0.0936949900409j)
8,4649,114.0,(0.448280214918-1.11022302463e-16j),(0.148280917587+0.591799210368j),(-0.297124972458-0.458879534921j),(-0.343451848063+0.1000922786j)
8,4650,115.0,(0.448227942358+5.55111512313e-17j),(0.176071995904+0.580014969978j),(-0.329514769221-0.436280253448j),(-0.348417352555+0.106573469039j)
8,4651,116.0,(0.448478662923+5.55111512313e-17j),(0.20359060231+0.566537126122j),(-0.359955678906-0.411274760431j),(-0.353389338327+0.113377230923j)
8,4652,117.0,(0.449043487817+8.32667268469e-17j),(0.23012842956+0.551588149058j),(-0.387987584628-0.384306369106j),(-0.358439481427+0.120194645348j)
8,4653,118.0,(0.449934254508-2.77555756156e-17j),(0.255974182491+0.535064559696j),(-0.413740729781-0.355332325114j),(-0.363460177209+0.127265660361j)
8,4654,119.0,(0.451157085191+2.77555756156e-17j),(0.280834573533+0.517094684306j),(-0.436889948954-0.324781608273j),(-0.368489600991+0.134394224748j)
8,4655,120.0,(0.452716823313+0j),(0.304615657005+0.497743017705j),(-0.45734886603-0.29290281577j),(-0.373507126619+0.141566413183j)
8,4656,121.0,(0.454616512044+2.77555756156e-17j),(0.327148930673+0.477137344426j),(-0.47496540427-0.260110134387j),(-0.378517032351+0.148703724388j)
8,4657,122.0,(0.456855486697-8.32667268469e-17j),(0.348442386753+0.455308200643j),(-0.489814014643-0.226501060804j),(-0.383477406068+0.155852460248j)
8,4658,123.0,(0.459430088715+2.77555756156e-17j),(0.368272891948+0.432467240984j),(-0.501814638789-0.192496782883j),(-0.3883966974+0.16293010293j)
8,4659,124.0,(0.462332440717-2.77555756156e-17j),(0.386813735474+0.408523410149j),(-0.511038111746-0.158260489506j),(-0.393261387815+0.169916503989j)
8,4660,125.0,(0.465555335192+0j),(0.403659931492+0.383911110376j),(-0.517468797507-0.124299702392j),(-0.398149705541+0.176583092287j)
8,4661,126.0,(0.469085448076-8.32667268469e-17j),(0.419066277826+0.35846815468j),(-0.521275608694-0.0905733929624j),(-0.402964950398+0.183112884013j)
8,4662,127.0,(0.472909748991+0j),(0.432877445854+0.332441737686j),(-0.522524395431-0.0574746960203j),(-0.407762038898+0.189343635633j)
8,4663,128.0,(0.477011308017-5.55111512313e-17j),(0.44509103901+0.30594336491j),(-0.521353034196-0.025196818709j),(-0.412570646333+0.195177950421j)
8,4664,129.0,(0.481371470247+2.77555756156e-17j),(0.455712832775+0.279081270455j),(-0.517912351702+0.00599415307938j),(-0.417392198768+0.200588096977j)
8,4665,130.0,(0.48597138886+2.77555756156e-17j),(0.464802237336+0.251879665765j),(-0.51236533412+0.0361250535287j),(-0.422189660194+0.205620911086j)
8,4666,131.0,(0.490788766271+0j),(0.472251773767+0.224681872076j),(-0.504897632485+0.0647959252816j),(-0.427070824826+0.21003115197j)
8,4667,132.0,(0.495802363061+6.93889390391e-17j),(0.478258018357+0.19725691525j),(-0.495680124063+0.092075154967j),(-0.431964055953+0.213937908886j)
8,4668,133.0,(0.500988430058+6.93889390391e-17j),(0.482742881837+0.169939528851j),(-0.48486599446+0.117956793811j),(-0.436831085222+0.21739416899j)
8,4669,134.0,(0.506322318681-5.55111512313e-17j),(0.485787949985+0.142731769568j),(-0.472671131838+0.142196029245j),(-0.441822050113+0.220070410642j)
8,4670,135.0,(0.511781333609-8.32667268469e-17j),(0.487443315747+0.115708344497j),(-0.45925358386+0.164826476751j),(-0.446859647876+0.222092982532j)
8,4671,136.0,(0.517340335501-5.55111512313e-17j),(0.487760583658+0.0889359108926j),(-0.444852052937+0.185658356912j),(-0.451980727519+0.22336078775j)
8,4672,137.0,(0.52297579434-7.6327832943e-17j),(0.486806746507+0.0623923445036j),(-0.429478490244+0.205062918718j),(-0.45706131702+0.224087223434j)
8,4673,138.0,(0.52866292272+4.16333634234e-17j),(0.484607528375+0.036383158645j),(-0.413421426008+0.222725824206j),(-0.462251013298+0.22393582966j)
8,4674,139.0,(0.534378649905-8.32667268469e-17j),(0.481254410302+0.0106153159533j),(-0.396765666015+0.238807115707j),(-0.467461335795+0.223044913534j)
8,4675,140.0,(0.540099412645+2.77555756156e-17j),(0.476787192999-0.0146205529178j),(-0.379653152632+0.253322826138j),(-0.472680976941+0.221396838226j)
8,4676,141.0,(0.545802521142+9.19403442268e-17j),(0.471267426939-0.0393782045939j),(-0.362220841494+0.266302374583j),(-0.47793410991+0.218892830143j)
8,4677,142.0,(0.551467100678+4.33680868994e-17j),(0.464749355012-0.0636332822665j),(-0.344595356358+0.277786104616j),(-0.483164488289+0.21560119895j)
8,4678,143.0,(0.557071881324-2.51534904017e-17j),(0.45728405126-0.087367422924j),(-0.326847013236+0.287881584064j),(-0.488352977981+0.211508253514j)
8,4679,144.0,(0.562597762697+2.42861286637e-17j),(0.448955271082-0.110410372277j),(-0.30908229292+0.296638287612j),(-0.493477959546+0.20660551212j)
8,4680,145.0,(0.568025384528+3.46944695195e-18j),(0.439736990782-0.133069099926j),(-0.291346011936+0.304163959603j),(-0.498481036513+0.200971638197j)
8,4681,146.0,(0.573339039713+4.85722573274e-17j),(0.429775162678-0.154952396788j),(-0.273833919061+0.310418902617j),(-0.503406765694+0.194427692831j)
8,4682,147.0,(0.578520931589-8.32667268469e-17j),(0.419043813628-0.17629082586j),(-0.256465472703+0.315615910146j),(-0.508159634408+0.187144872285j)
